RowID,Taxa,Family,ChecklistName,CommonName,中文名稱,NativePlant,Fellowes2002,Corlett2000,Cap96,Cap170,Cap586,RarePreciousPlant,ChinaRedListVertebrates,ChinaRedDataPlant,IUCNRedList,ConservationConcern
4389,Plants,Sterculiaceae,Dombeya burgessiae,,伯吉斯吊芙蓉,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4390,Plants,Sterculiaceae,Dombeya natalensis,Cape Wedding-flower,好望角吊芙蓉,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4391,Plants,Sterculiaceae,Dombeya wallichii,Scarlet Dombeya,吊芙蓉,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4392,Plants,Sterculiaceae,Firmiana simplex,"Chinese Parasol Tree, Phoenix Tree",梧桐,Exotic,NA,restricted,N,N,N,N,NA,N,NA,N
4393,Plants,Sterculiaceae,Helicteres angustifolia,Narrow-leaved Screwtree,山芝麻,Native,NA,NA,N,N,N,N,NA,N,NA,N
4394,Plants,Sterculiaceae,Heritiera littoralis,Coastal Heritiera,銀葉樹,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4395,Plants,Sterculiaceae,Melochia corchorifolia,Jute-leaved Melochia,馬鬆子,Native,NA,NA,N,N,N,N,NA,N,NA,N
4396,Plants,Sterculiaceae,Pentapetes phoenicea,"Purple-red Pentapetes, Noon Flower",午時花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4397,Plants,Sterculiaceae,Pterospermum heterophyllum,"Karnikar, Heterophyllous Winged-seed Tree",翻白葉樹,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4398,Plants,Sterculiaceae,Reevesia thyrsoidea,"Reevesia, Buch-like Reevesia",梭羅樹,Native,NA,NA,N,N,N,N,NA,N,NA,N
4399,Plants,Sterculiaceae,Sterculia lanceolata,"Lance-leaved Sterculia, Scarlet Sterculia",假蘋婆,Native,NA,NA,N,N,N,N,NA,N,NA,N
4400,Plants,Sterculiaceae,Sterculia monosperma,"Common Sterculia, Noble Bottle-tree",蘋婆,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4401,Plants,Sterculiaceae,Waltheria indica,Florida Waltheria,蛇婆子,Native,NA,NA,N,N,N,N,NA,N,NA,N
4402,Plants,Strelitziaceae,Ravenala madagascariensis,Traveller's Palm,旅人蕉,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4403,Plants,Strelitziaceae,Strelitzia nicolai,"Big Bird-of-paradise, Strelitzia","大鶴望蘭, 扇蕉",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4404,Plants,Strelitziaceae,Strelitzia reginae,Bird-of-paradise,"鶴望蘭, 天堂鳥蕉",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4405,Plants,Stylidiaceae,Stylidium tenellum,Small Stylidium,"狹葉花柱草, 小滴絲草",Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4406,Plants,Stylidiaceae,Stylidium uliginosum,Stylidium,"花柱草, 滴絲草",Native,NA,NA,N,N,N,N,NA,N,NA,N
4407,Plants,Styracaceae,Alniphyllum fortunei,Fortune's China-bell,赤楊葉,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4408,Plants,Styracaceae,Huodendron biaristatum var. parviflorum,Small-flowered Huodendron,嶺南山茉莉,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4409,Plants,Styracaceae,Rehderodendron kwangtungense,Kwangtung Rehdertree,廣東木瓜紅,Native,NA,very rare,Y,N,N,Y,NA,N,NA,Y
4410,Plants,Styracaceae,Styrax confusus,Confused Styrax,"賽山梅, 狗肝柴",Native,NA,rare,N,N,N,N,NA,N,NA,Y
4411,Plants,Styracaceae,Styrax odoratissimus,Fragrant Snow-bell,"芳香安息香, 芬芳安息香",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4412,Plants,Styracaceae,Styrax suberifolius,Cork-leaved Snow-bell,"栓葉安息香, 紅皮",Native,NA,NA,N,N,N,N,NA,N,NA,N
4413,Plants,Symplocaceae,Symplocos adenophylla,Glandular-leaved Sweet-leaf,腺葉山礬,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4414,Plants,Symplocaceae,Symplocos adenopus,Glandular-stripe Sweet-leaf,腺柄山礬,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4415,Plants,Symplocaceae,Symplocos anomala,,薄葉山礬,Native,NA,NA,N,N,N,N,NA,N,NA,N
4416,Plants,Symplocaceae,Symplocos cochinchinensis,,越南山礬,Native,NA,NA,N,N,N,N,NA,N,NA,N
4417,Plants,Symplocaceae,Symplocos cochinchinensis var. laurina,Laurel Sweet-leaf,黃牛奶樹,Native,NA,NA,N,N,N,N,NA,N,NA,N
4418,Plants,Symplocaceae,Symplocos confusa,"Asiatic Sweet-leaf, Confuse Sweet-leaf",南嶺山礬,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4419,Plants,Symplocaceae,Symplocos congesta,"Dense-flowered Sweet-leaf, Congested Symplocos",密花山礬,Native,NA,NA,N,N,N,N,NA,N,NA,N
4420,Plants,Symplocaceae,Symplocos decora,,美山礬,Native,NA,NA,N,N,N,N,NA,N,NA,N
4421,Plants,Symplocaceae,Symplocos fordii,Ford's Sweet-leaf,三裂山礬,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4422,Plants,Symplocaceae,Symplocos glauca,"Glaucous Sweet-leaf, Lamb's Tongue",羊舌樹,Native,NA,NA,N,N,N,N,NA,N,NA,N
4423,Plants,Symplocaceae,Symplocos lancifolia,Smooth-leaved Sweet-leaf,光葉山礬,Native,NA,NA,N,N,N,N,NA,N,NA,N
4424,Plants,Symplocaceae,Symplocos lucida,Thick-leaved Sweet-leaf,"厚葉山礬, 光亮山礬, 厚皮灰木",Native,NA,NA,N,N,N,N,NA,N,NA,N
4425,Plants,Symplocaceae,Symplocos paniculata,Sapphire-berry Sweet-leaf,白檀,Native,NA,NA,N,N,N,N,NA,N,NA,N
4426,Plants,Symplocaceae,Symplocos setchuensis,,四川山礬,Native,NA,NA,N,N,N,N,NA,N,NA,N
4427,Plants,Symplocaceae,Symplocos sumuntia,,山礬,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4428,Plants,Symplocaceae,Symplocos wikstroemiifolia,Puberulous Sweet-leaf,微毛山礬,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4429,Plants,Taccaceae,Schizocapsa plantaginea,Lobed-fruit Tacca,裂果薯,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4430,Plants,Tamaricaceae,Tamarix chinensis,Chinese Tamarisk,檉柳,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4431,Plants,Taxodiaceae,Cryptomeria japonica,Peacock Pine,日本柳杉,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4432,Plants,Taxodiaceae,Cunninghamia lanceolata,China Fir,杉木,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4433,Plants,Taxodiaceae,Glyptostrobus pensilis,Water Pine,水松,Exotic,NA,very rare,N,N,N,N,NA,N,NA,N
4434,Plants,Taxodiaceae,Metasequoia glyptostroboides,"Dawn Redwood, Shui-Sha",水杉,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4435,Plants,Taxodiaceae,Taxodium distichum,"Bald Cypress, Deciduous Cypress",落羽杉,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4436,Plants,Theaceae,Adinandra glischroloma var. jubata,Maned Adinandra,長毛楊桐,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4437,Plants,Theaceae,Adinandra millettii,Millett's Adinandra,黃瑞木,Native,NA,NA,N,N,N,N,NA,N,NA,N
4438,Plants,Theaceae,Anneslea fragrans,Hainan Anneslea,茶梨,Native,NA,very rare,N,N,N,Y,NA,N,NA,Y
4439,Plants,Theaceae,Camellia caudata,Tail-leaved Camellia,"長尾毛蕊茶, 尾葉茶",Native,NA,very rare,Y,N,N,N,NA,N,NA,Y
4440,Plants,Theaceae,Camellia crapnelliana,Crapnell's Camellia,"紅皮糙果茶, 克氏茶",Native,NA,very rare,Y,N,N,Y,NA,V,VU,Y
4441,Plants,Theaceae,Camellia euryoides,Eurya-leaved Camellia,柃葉茶,Native,NA,restricted,Y,N,N,N,NA,N,NA,Y
4442,Plants,Theaceae,Camellia furfuracea,Chaff Camellia,糙果茶,Native,NA,NA,Y,N,N,N,NA,N,NA,Y
4443,Plants,Theaceae,Camellia granthamiana,Grantham's Camellia,"大苞山茶, 葛量洪茶",Native,NA,rare,Y,N,N,Y,NA,E,VU,Y
4444,Plants,Theaceae,Camellia hongkongensis,Hong Kong Camellia,香港茶,Native,NA,very rare,Y,N,N,Y,NA,N,EN,Y
4445,Plants,Theaceae,Camellia japonica,"Japanese Camellia, Camellia",山茶,Exotic,NA,NA,Y,N,N,N,NA,N,NA,N
4446,Plants,Theaceae,Camellia kissii,Caduous-petal Camellia,落瓣油茶,Native,NA,NA,Y,N,N,N,NA,N,NA,Y
4447,Plants,Theaceae,Camellia oleifera,"Oil-tea Camellia, Oil Tea",油茶,Native,NA,restricted,Y,N,N,N,NA,N,NA,Y
4448,Plants,Theaceae,Camellia reticulata,Kunming Camellia,滇山茶,Exotic,NA,NA,Y,N,N,N,NA,N,NA,N
4449,Plants,Theaceae,Camellia salicifolia,Willow-leaved Camellia,柳葉茶,Native,NA,NA,Y,N,N,N,NA,N,NA,Y
4450,Plants,Theaceae,Camellia sasanqua,"Sasanqua Camellia, Sasanqua",茶梅,Exotic,NA,NA,Y,N,N,N,NA,N,NA,N
4451,Plants,Theaceae,Camellia sinensis var. waldenae,"Walden Tea, Walden's Camellia",香花茶,Native,NA,rare,Y,N,N,N,NA,N,NA,Y
4452,Plants,Theaceae,Camellia sinensis,Tea,茶,Native,NA,NA,Y,N,N,N,NA,N,NA,Y
4453,Plants,Theaceae,Cleyera japonica,Japanese Cleyera,紅淡比,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4454,Plants,Theaceae,Cleyera parvifolia,,小葉紅淡比,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4455,Plants,Theaceae,Eurya acuminatissima,Acute-sepal Eurya,尖葉毛柃,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4456,Plants,Theaceae,Eurya chinensis,"Chinese Eurya, False Tea","米碎花, 崗茶",Native,NA,NA,N,N,N,N,NA,N,NA,N
4457,Plants,Theaceae,Eurya chinensis var. glabra,"Bald Chinese Eurya, Chinese Eurya",光枝米碎花,Native,NA,NA,N,N,N,N,NA,N,NA,N
4458,Plants,Theaceae,Eurya distichophylla,"Two-ranked-leaf Eurya, Distichous-leaved Eurya",二列葉柃,Native,NA,NA,N,N,N,N,NA,N,NA,N
4459,Plants,Theaceae,Eurya groffii,Groff's Eurya,崗柃,Native,NA,NA,N,N,N,N,NA,N,NA,N
4460,Plants,Theaceae,Eurya loquaiana,Golden-dotted Eurya,細枝柃,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4461,Plants,Theaceae,Eurya macartneyi,"Black Eurya, Macartney's Eurya",黑柃,Native,NA,NA,N,N,N,N,NA,N,NA,N
4462,Plants,Theaceae,Eurya muricata,,格葯柃,Native,NA,NA,N,N,N,N,NA,N,NA,N
4463,Plants,Theaceae,Eurya nitida,Shining Eurya,細齒葉柃,Native,NA,NA,N,N,N,N,NA,N,NA,N
4464,Plants,Theaceae,Polyspora axillaris,"Hong Kong Gordonia, Gordonia",大頭茶,Native,NA,NA,N,N,N,N,NA,N,NA,N
4465,Plants,Theaceae,Pyrenaria microcarpa,Little-fruited Tutcheria,小果石筆木,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4466,Plants,Theaceae,Pyrenaria spectabilis,Common Tutcheria,石筆木,Native,NA,restricted,Y,N,N,N,NA,N,NA,Y
4467,Plants,Theaceae,Pyrenaria symplocifolia,,卵葉石筆木,Native,NA,NA,N,N,N,N,NA,N,NA,N
4468,Plants,Theaceae,Schima superba,"Schima, Chinese Gugertree","木荷, 荷樹",Native,NA,NA,N,N,N,N,NA,N,NA,N
4469,Plants,Theaceae,Schima wallichii,,紅木荷,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4470,Plants,Theaceae,Stewartia villosa,Hairy Hartia,"柔毛紫莖, 毛折柄茶",Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4471,Plants,Theaceae,Ternstroemia gymnanthera,Naked Anther Ternstroemia,厚皮香,Native,NA,NA,N,N,N,N,NA,N,NA,N
4472,Plants,Theaceae,Ternstroemia kwangtungensis,Kwangtung Ternstroemia,廣東厚皮香,Native,NA,very rare,N,N,N,Y,NA,N,NA,Y
4473,Plants,Theaceae,Ternstroemia luteoflora,Sharp Sepal Ternstroemia,尖萼厚皮香,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4474,Plants,Theaceae,Ternstroemia microphylla,Little-leaved Ternstroemia,小葉厚皮香,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4475,Plants,Thelypteridaceae,Ampelopteris prolifera,Prolific Ampelopteris,星毛蕨,Native,NA,NA,N,N,N,N,NA,N,NA,N
4476,Plants,Thelypteridaceae,Cyclosorus acuminatus,"Hairy Wood-fern, Acuminate Tri-vein Fern",漸尖毛蕨,Native,NA,NA,N,N,N,N,NA,N,NA,N
4477,Plants,Thelypteridaceae,Cyclosorus aridus,"Dry Wood-fern, Arid Tri-vein Fern",乾旱毛蕨,Native,NA,NA,N,N,N,N,NA,N,NA,N
4478,Plants,Thelypteridaceae,Cyclosorus dentatus,"Tapering Tri-vein Fern, Downy Woody-fern",齒牙毛蕨,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4479,Plants,Thelypteridaceae,Cyclosorus heterocarpus,Heterocarpous Tri-vein Fern,異子毛蕨,Native,NA,NA,N,N,N,N,NA,N,NA,N
4480,Plants,Thelypteridaceae,Cyclosorus interruptus,Interrupted Tri-vein Fern,"間斷毛蕨, 毛蕨",Native,NA,NA,N,N,N,N,NA,N,NA,N
4481,Plants,Thelypteridaceae,Cyclosorus latipinnus,Broad-pinna Tri-vein Fern,寬羽毛蕨,Native,NA,NA,N,N,N,N,NA,N,NA,N
4482,Plants,Thelypteridaceae,Cyclosorus parasiticus,"Wood-fern, Parasitic Tri-vein Fern",華南毛蕨,Native,NA,NA,N,N,N,N,NA,N,NA,N
4483,Plants,Thelypteridaceae,Dictyocline griffithii,Griffith's Dictyocline,聖蕨,Native,NA,NA,N,N,N,N,NA,N,NA,N
4484,Plants,Thelypteridaceae,Dictyocline wilfordii,Wilford's Dictyocline,羽裂聖蕨,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4485,Plants,Thelypteridaceae,Macrothelypteris torresiana,"Mariana Maiden Fern, Wood-fern",普通針毛蕨,Native,NA,NA,N,N,N,N,NA,N,NA,N
4486,Plants,Thelypteridaceae,Parathelypteris angulariloba,,鈍頭金星蕨,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4487,Plants,Thelypteridaceae,Parathelypteris glanduligera,,金星蕨,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4488,Plants,Thelypteridaceae,Pronephrium gymnopteridifrons,Rugged Pronephrium,"毛蓋新月蕨, 大羽新月蕨",Native,NA,NA,N,N,N,N,NA,N,NA,N
4489,Plants,Thelypteridaceae,Pronephrium lakhimpurense,Red Pronephrium,紅色新月蕨,Native,NA,NA,N,N,N,N,NA,N,NA,N
4490,Plants,Thelypteridaceae,Pronephrium megacuspe,,微紅新月蕨,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4491,Plants,Thelypteridaceae,Pronephrium simplex,Simple Pronephrium,單葉新月蕨,Native,NA,NA,N,N,N,N,NA,N,NA,N
4492,Plants,Thelypteridaceae,Pronephrium triphyllum,Three-leaved Pronephrium,三羽新月蕨,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4493,Plants,Thelypteridaceae,Pseudocyclosorus ciliatus,,溪邊假毛蕨,Native,NA,NA,N,N,N,N,NA,N,NA,N
4494,Plants,Thelypteridaceae,Pseudocyclosorus falcilobus,Falcate-lobed Pseudocyclosorus,鐮片假毛蕨,Native,NA,NA,N,N,N,N,NA,N,NA,N
4495,Plants,Thelypteridaceae,Pseudocyclosorus subochthodes,Common Pseudocyclosorus,普通假毛蕨,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4496,Plants,Thelypteridaceae,Pseudocyclosorus tylodes,False Pseudocyclosorus,假毛蕨,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4497,Plants,Thymelaeaceae,Aquilaria sinensis,Incense Tree,"土沉香, 牙香樹, 白木香",Native,NA,NA,N,N,Y,Y,NA,V,VU,Y
4498,Plants,Thymelaeaceae,Daphne cannabina,Papery Daphne,白瑞香,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4499,Plants,Thymelaeaceae,Daphne championii,Champion's Daphne,"小葉瑞香, 毛葉瑞香",Native,NA,rare,N,N,N,N,NA,N,NA,Y
4500,Plants,Thymelaeaceae,Wikstroemia indica,Indian Wikstroemia,了哥王,Native,NA,NA,N,N,N,N,NA,N,NA,N
4501,Plants,Thymelaeaceae,Wikstroemia monnula,Chinese Wikstroemia,北江蕘花,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4502,Plants,Thymelaeaceae,Wikstroemia nutans,Nodding Wikstroemia,細軸蕘花,Native,NA,NA,N,N,N,N,NA,N,NA,N
4503,Plants,Tiliaceae,Corchorus aestuans,Mock Jute,"甜麻, 假黃麻",Native,NA,NA,N,N,N,N,NA,N,NA,N
4504,Plants,Tiliaceae,Corchorus capsularis,Jute,黃麻,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4505,Plants,Tiliaceae,Grewia biloba,Bilobed Grewia,扁擔桿,Native,NA,NA,N,N,N,N,NA,N,NA,N
4506,Plants,Tiliaceae,Grewia eriocarpa,Hairy-fruit Grewia,毛果扁擔桿,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4507,Plants,Tiliaceae,Grewia oligandra,Hairy Grewia,"寡蕊扁擔桿, 粗毛扁擔桿",Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4508,Plants,Tiliaceae,Microcos nervosa,Microcos,"破布葉, 布渣葉",Native,NA,NA,N,N,N,N,NA,N,NA,N
4509,Plants,Tiliaceae,Triumfetta cana,Hairy Triumfetta,毛刺蒴麻,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4510,Plants,Tiliaceae,Triumfetta rhomboidea,Triumfetta,刺蒴麻,Native,NA,NA,N,N,N,N,NA,N,NA,N
4511,Plants,Triuridaceae,Sciaphila ramosa,Multi-branched Sciaphila,多枝霉草,Native,NA,very rare,N,N,N,Y,NA,N,NA,Y
4512,Plants,Triuridaceae,Sciaphila secundiflora,Large Stylus Sciaphila,大柱霉草,Native,NA,very rare,N,N,N,Y,NA,N,NA,Y
4513,Plants,Tropaeolaceae,Tropaeolum majus,Garden Nasturtium,"旱金蓮, 金蓮花",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4514,Plants,Typhaceae,Typha angustifolia,Narrow-leaved Cat-tail,水燭,Exotic,NA,rare,N,N,N,N,NA,N,NA,N
4515,Plants,Ulmaceae,Aphananthe aspera,Scabrous Aphanathe,糙葉樹,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4516,Plants,Ulmaceae,Aphananthe cuspidata,Small-leaved Aphananthe,"滇糙葉樹, 坡命工",Native,NA,NA,N,N,N,N,NA,N,NA,N
4517,Plants,Ulmaceae,Celtis biondii,Biond's Hackberry,紫彈朴,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4518,Plants,Ulmaceae,Celtis sinensis,Chinese Hackberry,朴樹,Native,NA,NA,N,N,N,N,NA,N,NA,N
4519,Plants,Ulmaceae,Celtis timorensis,Philippine Hackberry,"假玉桂, 樟葉朴",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4520,Plants,Ulmaceae,Gironniera subaequalis,"White Gironniera, Subaequal Gironniera",白顏樹,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4521,Plants,Ulmaceae,Trema cannabina,,光葉山黃麻,Native,NA,NA,N,N,N,N,NA,N,NA,N
4522,Plants,Ulmaceae,Trema orientalis,Mountain Hemp,異色山黃麻,Native,NA,NA,N,N,N,N,NA,N,NA,N
4523,Plants,Ulmaceae,Trema tomentosa,India-charcoal Trema,山黃麻,Native,NA,NA,N,N,N,N,NA,N,NA,N
4524,Plants,Ulmaceae,Ulmus parvifolia,,榔榆,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4525,Plants,Urticaceae,Boehmeria densiflora,Dense-flowered False Nettle,密花苧麻,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4526,Plants,Urticaceae,Boehmeria macrophylla var. scabrella,,糙葉水苧麻,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4527,Plants,Urticaceae,Boehmeria macrophylla,Big-leaved False Nettle,水苧麻,Native,NA,NA,N,N,N,N,NA,N,NA,N
4528,Plants,Urticaceae,Boehmeria nivea,Ramie,苧麻,Exotic,NA,restricted,N,N,N,N,NA,N,NA,N
4529,Plants,Urticaceae,Boehmeria nivea var. tenacissima,Virid-leaved Boehmeria,青葉苧麻,Native,NA,NA,N,N,N,N,NA,N,NA,N
4530,Plants,Urticaceae,Gonostegia hirta,Hairy Gonostegia,糯米團,Native,NA,NA,N,N,N,N,NA,N,NA,N
4531,Plants,Urticaceae,Laportea interrupta,Wood Nettle,紅小麻,Exotic,NA,very rare,N,N,N,N,NA,N,NA,N
4532,Plants,Urticaceae,Oreocnide frutescens,Shrubby Wood Nettle,紫麻,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4533,Plants,Urticaceae,Oreocnide frutescens subsp. insignis,Thin-pedicel Oreocnide,細梗紫麻,Native,NA,NA,N,N,N,N,NA,N,NA,N
4534,Plants,Urticaceae,Pellionia brevifolia,Short-leaved Pellionia,短葉赤車,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4535,Plants,Urticaceae,Pellionia grijsii,,華南赤車,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4536,Plants,Urticaceae,Pellionia radicans,Rooted Pellionia,赤車,Native,NA,NA,N,N,N,N,NA,N,NA,N
4537,Plants,Urticaceae,Pellionia repens,Creeping Pellionia,吐煙花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4538,Plants,Urticaceae,Pellionia scabra,Rough Pellionia,蔓赤車,Native,NA,NA,N,N,N,N,NA,N,NA,N
4539,Plants,Urticaceae,Pilea aquarum subsp. acutidentata,,銳齒濕生冷水花,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4540,Plants,Urticaceae,Pilea cadierei,Aluminum Plant,花葉冷水花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4541,Plants,Urticaceae,Pilea chartacea,Wight's Clearweed,紙質冷水花,Native,NA,NA,N,N,N,N,NA,N,NA,N
4542,Plants,Urticaceae,Pilea glaberrima,Small-toothed Clearweed,點乳冷水花,Native,NA,NA,N,N,N,N,NA,N,NA,N
4543,Plants,Urticaceae,Pilea microphylla,Artillery Clearweed,小葉冷水花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4544,Plants,Urticaceae,Pilea nummulariifolia,"Creeping Charley, Creeping Charlie",古錢冷水花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4545,Plants,Urticaceae,Pilea peploides,Serrate-leaved Clearweed,齒葉冷水花,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4546,Plants,Urticaceae,Pilea sinofasciata,Rough-toothed Clearweed,粗齒冷水花,Native,NA,NA,N,N,N,N,NA,N,NA,N
4547,Plants,Urticaceae,Pilea swinglei,Swingle's Clearwood,三角冷水花,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4548,Plants,Urticaceae,Pouzolzia zeylanica,"Ceylon Pouzolzia, Mist Vine",霧水葛,Native,NA,NA,N,N,N,N,NA,N,NA,N
4549,Plants,Urticaceae,Procris crenata,Crenate Procris,藤麻,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4550,Plants,Verbenaceae,Avicennia marina,Black Mangrove,"海欖雌, 白骨壤",Native,NA,NA,N,N,N,N,NA,N,NA,N
4551,Plants,Verbenaceae,Callicarpa brevipes,,"短柄紫珠, 短序紫珠",Native,NA,NA,N,N,N,N,NA,N,NA,N
4552,Plants,Verbenaceae,Callicarpa cathayana,Beauty Berry,華紫珠,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4553,Plants,Verbenaceae,Callicarpa dichotoma,Purple Beauty-berry,白棠子樹,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4554,Plants,Verbenaceae,Callicarpa formosana,,杜虹花,Native,NA,NA,N,N,N,N,NA,N,NA,N
4555,Plants,Verbenaceae,Callicarpa integerrima,,全緣葉紫珠,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4556,Plants,Verbenaceae,Callicarpa kochiana,,枇杷葉紫珠,Native,NA,NA,N,N,N,N,NA,N,NA,N
4557,Plants,Verbenaceae,Callicarpa longibracteata,,長苞紫珠,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4558,Plants,Verbenaceae,Callicarpa longissima,,尖尾楓,Native,NA,NA,N,N,N,N,NA,N,NA,N
4559,Plants,Verbenaceae,Callicarpa macrophylla,Large-leaved Beauty-berry,大葉紫珠,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4560,Plants,Verbenaceae,Callicarpa nudiflora,,裸花紫珠,Native,NA,NA,N,N,N,N,NA,N,NA,N
4561,Plants,Verbenaceae,Callicarpa rubella,Red Beauty-berry,紅紫珠,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4562,Plants,Verbenaceae,Caryopteris incana,Common Bluebeard,"蘭香草, 蕕",Native,NA,NA,N,N,N,N,NA,N,NA,N
4563,Plants,Verbenaceae,Citharexylum caudatum,Lyre-wood Tree,尾葉琴木,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4564,Plants,Verbenaceae,Clerodendrum canescens,,"灰毛大青, 獅子球",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4565,Plants,Verbenaceae,Clerodendrum chinense,"Fragrant Glorybower, Fragrant Gloryberry","重瓣臭茉莉, 臭茉莉, 臭牡丹",Native,NA,NA,N,N,N,N,NA,N,NA,N
4566,Plants,Verbenaceae,Clerodendrum cyrtophyllum,"Mayflower Glorybower, Mayflower Gloryberry",大青,Native,NA,NA,N,N,N,N,NA,N,NA,N
4567,Plants,Verbenaceae,Clerodendrum fortunatum,"Glorybower, Gloryberry","白花燈籠, 鬼燈籠",Native,NA,NA,N,N,N,N,NA,N,NA,N
4568,Plants,Verbenaceae,Clerodendrum inerme,,"苦郎樹, 假茉莉, 苦楮",Native,NA,NA,N,N,N,N,NA,N,NA,N
4569,Plants,Verbenaceae,Clerodendrum japonicum,Pagoda Flower,赬桐,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4570,Plants,Verbenaceae,Clerodendrum lindleyi,,尖齒臭茉莉,Native,NA,NA,N,N,N,N,NA,N,NA,N
4571,Plants,Verbenaceae,Clerodendrum macrosiphon,,天女散花龍吐珠,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4572,Plants,Verbenaceae,Clerodendrum myricoides,,楊梅葉大青,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4573,Plants,Verbenaceae,Clerodendrum speciosissimum,Java Glorybower,爪哇楨桐,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4574,Plants,Verbenaceae,Clerodendrum splendens,,"紅龍吐珠, 龍吐珠藤",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4575,Plants,Verbenaceae,Clerodendrum thomsoniae,"Bleeding Heart Vine, Bleeding Hearts",龍吐珠,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
