PointID,Period,RefClass,M1,M2,M3,M4,M5,M6,M7,M8,ReduceTo90,ReduceTo80,ReduceTo70,ReduceTo60,ReduceTo50,ReduceTo40,ReduceTo30,ReduceTo20,ReduceTo10,ReduceTo05,ReduceTo01
909,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
909,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
909,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
909,c2015,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
909,c2020,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
910,c1975,c4,c4,c4,c4,c4,c4,c3,c4,c4,c4,c4,c3,c4,c4,c3,c3,c3,c3,c3,c3
910,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3,c3
910,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
910,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
910,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
910,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
910,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
910,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3
910,c2015,c4,c4,c3,c3,c4,c4,c3,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3
910,c2020,c4,c3,c3,c3,c4,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
911,c1975,c4,c4,c4,c4,c3,c4,c3,c4,c4,c4,c4,c4,c4,c4,c3,c4,c3,c4,c3,c3
911,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
911,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
911,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
911,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
911,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
911,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
911,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
911,c2015,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
911,c2020,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
912,c1975,c4,c5,c4,c4,c4,c4,c4,c4,c4,c5,c5,c5,c5,c5,c5,c5,c4,c4,c4,c4
912,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c5,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
912,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c5,c5,c5,c5,c5
912,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
912,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
912,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
912,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
912,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
912,c2015,c4,c4,c4,c4,c4,c5,c5,c4,c4,c4,c4,c4,c4,c4,c4,c5,c5,c5,c5,c5
912,c2020,c4,c4,c4,c4,c4,c5,c5,c4,c4,c4,c4,c4,c4,c4,c4,c5,c5,c5,c5,c5
913,c1975,c4,c3,c4,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c4,c4
913,c1980,c4,c3,c4,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c4,c4
913,c1985,c4,c3,c4,c4,c3,c4,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c4,c3
913,c1990,c3,c3,c4,c4,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c3,c3
913,c1995,c3,c3,c4,c4,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c3,c3
913,c2000,c3,c3,c4,c4,c3,c4,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c3,c4
913,c2005,c3,c3,c4,c4,c3,c4,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c3,c4
913,c2010,c3,c3,c3,c3,c3,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
913,c2015,c3,c3,c3,c3,c3,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
913,c2020,c3,c3,c3,c3,c3,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
914,c1975,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
914,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
914,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
914,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
914,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
914,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
914,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
914,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
914,c2015,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3
914,c2020,c4,c4,c3,c3,c4,c4,c4,c3,c4,c4,c4,c3,c4,c3,c4,c4,c4,c3,c3,c3
915,c1975,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
915,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
915,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
915,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
915,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
915,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
915,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
915,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
915,c2015,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
915,c2020,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
916,c1975,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
916,c1980,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
916,c1985,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
916,c1990,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
916,c1995,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
916,c2000,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
916,c2005,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
916,c2010,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
916,c2015,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
916,c2020,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
917,c1975,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
917,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
917,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
917,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
917,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
917,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
917,c2005,c4,c3,c4,c4,c4,c4,c4,c4,c3,c3,c3,c4,c3,c4,c4,c4,c3,c3,c3,c3
917,c2010,c4,c3,c3,c4,c4,c4,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
917,c2015,c3,c3,c3,c3,c4,c4,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c3
917,c2020,c3,c3,c3,c3,c4,c4,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c3
918,c1975,c4,c4,c4,c3,c3,c3,c3,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3,c4
918,c1980,c4,c4,c4,c4,c3,c3,c3,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
918,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
918,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
918,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
918,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
918,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
918,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3
918,c2015,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3
918,c2020,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3
919,c1975,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
919,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
919,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
919,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
919,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
919,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
919,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
919,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
919,c2015,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
919,c2020,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
920,c1975,c4,c4,c4,c4,c4,c4,c3,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
920,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
920,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
920,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
920,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
920,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
920,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
920,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
920,c2015,c4,c4,c3,c4,c4,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
920,c2020,c4,c3,c3,c4,c4,c4,c4,c3,c3,c3,c3,c4,c4,c4,c4,c3,c4,c4,c4,c4
921,c1975,c4,c5,c5,c5,c4,c4,c4,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
921,c1980,c4,c5,c5,c4,c4,c4,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
921,c1985,c4,c5,c4,c4,c4,c4,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c4,c4
921,c1990,c4,c5,c4,c4,c4,c4,c4,c5,c5,c5,c5,c5,c5,c4,c4,c5,c5,c5,c4,c4
921,c1995,c4,c5,c4,c4,c5,c4,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c4,c4,c4
921,c2000,c4,c5,c4,c4,c5,c4,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c4,c4,c4
921,c2005,c4,c5,c4,c4,c5,c4,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c4,c4
921,c2010,c4,c5,c4,c4,c5,c4,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c4
921,c2015,c4,c5,c4,c4,c5,c4,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c4,c4
921,c2020,c4,c5,c4,c4,c4,c4,c4,c5,c5,c5,c4,c4,c4,c4,c5,c4,c4,c4,c4,c4
922,c1975,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
922,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
922,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
922,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
922,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
922,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
922,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
922,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
922,c2015,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
922,c2020,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
923,c1975,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
923,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
923,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
923,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
923,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
923,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
923,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
923,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
923,c2015,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
923,c2020,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
924,c1975,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
924,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
924,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
924,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
924,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
924,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
924,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
924,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
924,c2015,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
924,c2020,c4,c4,c4,c4,c4,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3,c3
925,c1975,c4,c5,c5,c5,c5,c5,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
925,c1980,c4,c5,c4,c4,c4,c4,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
925,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
925,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
925,c1995,c4,c5,c4,c4,c4,c4,c4,c5,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c4,c4
925,c2000,c4,c5,c5,c5,c5,c4,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
925,c2005,c4,c5,c4,c5,c5,c4,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
925,c2010,c4,c5,c4,c5,c5,c4,c4,c5,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c4
925,c2015,c4,c4,c4,c4,c5,c4,c4,c5,c5,c5,c5,c4,c4,c4,c4,c4,c4,c5,c4,c4
925,c2020,c4,c4,c4,c4,c5,c4,c4,c5,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
926,c1975,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
926,c1980,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
926,c1985,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
926,c1990,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
926,c1995,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
926,c2000,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
926,c2005,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
926,c2010,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
926,c2015,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
926,c2020,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
927,c1975,c6,c6,c5,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c5,c5,c5,c5
927,c1980,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
927,c1985,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
927,c1990,c6,c6,c5,c6,c6,c6,c6,c6,c5,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
927,c1995,c6,c6,c5,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
927,c2000,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
927,c2005,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
927,c2010,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
927,c2015,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
927,c2020,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
928,c1975,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
928,c1980,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
928,c1985,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
928,c1990,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
928,c1995,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
928,c2000,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
928,c2005,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
928,c2010,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
928,c2015,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
928,c2020,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
929,c1975,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
929,c1980,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
929,c1985,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
929,c1990,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
929,c1995,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
929,c2000,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
929,c2005,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
929,c2010,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
929,c2015,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
929,c2020,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
930,c1975,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
930,c1980,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
930,c1985,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
930,c1990,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
930,c1995,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
